AC1,AC2,AC3,BE1,BE2,BE3,D1,D2,D3,F1,F2,F3,G1,G2,G3,H1,H2,H3,PCI
0.15,0.55,0.0,0.0,0.47,0.0,0.23,0.32,0.0,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,76.0
0.0,0.32,1.43,0.0,0.11,1.31,0.14,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.62,64.0
0.0,0.88,1.55,0.0,0.0,0.0,0.0,0.62,0.11,0.0,0.0,0.06,0.0,0.11,0.0,0.0,0.0,0.0,44.0
0.22,0.0,0.0,0.0,1.476,1.84,0.0,0.372,0.35,0.0,0.05,0.005,0.0,0.0,0.0,0.0,0.66,0.0,56.0
1.18,0.65,0.55,1.25,0.0,0.23,0.0,0.62,0.0,0.3,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,54.0
0.11,2.47,1.37,0.615,0.15,0.15,1.06,0.78,0.12,0.0,0.0,0.0,0.0,0.52,0.0,0.616,0.0,0.15,52.0
0.52,0.32,0.221,0.0,2.14,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
0.66,0.25,0.55,0.0,0.302,1.76,0.15,0.25,0.65,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.55,0.0,56.0
0.2,1.17,0.15,0.62,0.82,0.15,0.0,0.3,0.25,0.06,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.16,62.0
0.15,1.8,0.63,0.0,0.91,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.566,0.0,0.62,0.0,0.0,70.0
1.22,0.0,0.27,0.0,0.0,2.451,0.0,0.6,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.51,0.15,64.0
0.6,0.15,0.52,0.0,0.51,0.0,0.0,0.63,0.65,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,60.0
0.36,2.0,0.0,0.52,1.8,0.15,0.415,0.84,0.0,0.05,0.01,0.0,0.0,0.66,0.0,0.0,0.0,0.0,60.0
0.0,0.626,0.22,0.0,0.84,0.51,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
0.0,0.18,0.23,0.626,0.48,0.0,0.0,0.11,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
0.0,0.0,0.34,0.0,1.49,1.21,0.15,0.88,0.11,0.0,0.05,0.0,0.0,0.61,0.0,0.0,0.0,0.0,58.0
0.15,1.22,0.48,0.0,0.0,0.14,0.15,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
0.0,0.0,0.25,0.6,0.22,0.4,0.0,0.48,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,30.0
0.15,0.75,0.83,0.0,0.55,1.09,0.0,0.0,0.25,0.0,0.32,0.15,0.0,0.165,0.0,0.0,0.0,0.0,8.0
0.0,0.63,0.52,0.15,0.66,1.01,0.0,0.56,0.621,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
0.0,0.0,0.15,0.0,0.15,0.55,0.11,0.6,0.74,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
0.0,0.52,1.21,0.0,1.2,0.45,0.0,0.0,0.51,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,26.0
0.32,1.32,0.31,0.0,0.0,0.45,0.0,0.47,0.25,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,52.0
0.0,0.25,0.0,0.0,0.55,1.441,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,72.0
0.0,0.7,0.15,0.0,0.0,0.32,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
0.33,1.55,0.582,0.0,0.77,0.0,0.63,0.0,0.63,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,54.0
0.0,0.262,1.32,0.0,0.0,0.94,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
0.0,0.26,0.38,0.32,0.0,0.0,0.0,0.62,0.69,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,32.0
0.0,1.17,0.55,0.15,0.62,0.51,0.0,0.0,0.15,0.15,0.23,0.085,0.0,0.0,0.0,0.0,0.0,0.0,20.0
0.15,1.203,0.0,0.5,0.0,0.0,0.33,0.176,0.0,0.15,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,28.0
0.0,0.25,0.32,0.0,1.133,0.74,0.25,0.22,0.66,0.0,0.021,0.1,0.0,0.0,0.0,0.0,0.0,0.0,24.0
0.0,0.156,0.15,0.0,0.0,1.12,0.0,0.85,0.36,0.05,0.0,0.0,0.36,0.0,0.51,0.0,0.0,0.0,50.0
1.43,0.78,0.15,0.4,0.51,0.0,0.0,0.0,0.63,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,24.0
1.24,1.6603,0.15,0.0,0.3,0.66,0.25,0.921,0.0,0.0,0.0,0.012,0.0,0.63,0.0,0.623,0.0,0.0,64.0
0.0,0.0,0.2,0.0,0.0,1.51,0.15,0.63,0.0,0.05,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.35,46.0
0.412,0.26,0.11,0.0,0.0,1.37,0.66,0.0,0.1,0.0,0.0,0.032,0.0,0.2,0.0,0.0,0.0,0.0,56.0
1.22,0.8,1.37,0.0,0.0,0.12,0.0,0.336,0.0,0.0,0.52,0.0,0.25,0.0,0.215,0.0,0.0,0.65,26.0
0.0,0.0,0.0,0.32,0.15,0.62,0.0,0.865,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
0.11,1.02,0.0,0.0,0.0,0.552,0.0,0.0,0.0,0.0,0.15,0.051,0.0,0.0,0.0,0.15,0.652,0.0,38.0
0.25,0.0,0.8,0.0,0.0,0.6,1.8326,0.0,0.7,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,42.0
0.566,0.62,0.4,0.0,1.2,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.515,0.0,0.0,0.15,0.0,58.0
0.0,1.14,0.65,0.0,0.0,0.6,0.125,0.66,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,46.0
0.15,0.25,0.0,0.0,0.0,0.15,0.77,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
0.0,0.0,0.25,0.0,0.15,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
0.0,0.0,0.0,0.0,0.36,0.52,0.26,0.17,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
0.52,0.84,0.16,0.0,1.16,0.85,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
0.0,0.52,0.32,0.0,0.085,0.52,0.52,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
0.61,0.0,0.46,0.0,0.63,0.0,0.26,0.35,0.0,0.01,0.1,0.04,0.0,0.0,0.0,0.0,0.32,0.0,44.0
0.0,0.15,1.126,0.0,0.0,2.1715,0.32,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
0.0,0.65,0.7,0.0,0.0,0.0,0.15,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
0.24,0.11,0.612,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
1.43,0.63,0.0,0.0,0.15,1.65,0.51,0.36,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.32,0.0,0.0,60.0
0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,74.0
0.12,0.3026,0.1,0.0,0.65,0.0,0.0,0.85,0.25,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.552,0.0,68.0
0.562,0.33,0.33,0.0,0.0,2.44,0.25,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
0.15,0.36,0.0,0.32,0.0,2.51,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,80.0
0.12,0.51,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
0.0,0.5,1.38,0.47,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,44.0
0.15,0.933,0.15,0.0,0.0,0.76,0.36,0.96,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
0.52,0.25,0.15,0.0,0.0,0.22,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,84.0
1.04,0.515,1.03,0.65,1.03,0.0,0.6,0.33,0.32,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
0.0,1.4,0.55,0.15,0.15,0.75,0.32,0.9,0.215,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
0.35,0.78,0.22,0.55,0.62,0.55,0.51,0.23,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.32,0.26,66.0
1.2,1.611,0.656,1.02,0.51,0.22,0.0,0.4,1.3,0.0,0.0,0.006,0.0,0.0,0.0,0.11,0.0,0.0,38.0
1.21,1.34,1.43,0.51,0.51,0.0,0.4,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,42.0
0.26,1.102,2.05,0.78,0.0,0.93,0.85,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,52.0
0.15,0.555,1.44,0.55,0.0,1.7151,0.15,0.52,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.15,0.0,58.0
0.22,0.61,1.13,0.17,0.0,0.0,0.1,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
0.635,0.56,1.92,0.45,0.33,0.298,0.0,0.15,0.15,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,40.0
0.66,1.1612,0.85,0.0,0.0,0.0,0.82,0.0,0.52,0.0,0.12,0.0,0.32,0.0,0.0,0.3,0.0,0.5,50.0
0.0,1.11,0.651,0.0,0.51,0.65,0.164,0.0,0.0,0.0,0.11,0.15,0.15,0.0,0.0,0.0,0.0,0.158,28.0
0.15,0.0,0.621,0.0,0.66,1.176,0.513,0.62,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,74.0
0.0,0.55,0.0,0.0,0.63,0.5,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,72.0
0.0,0.52,0.0,0.0,0.62,0.26,0.0,0.6,0.18,0.0,0.0,0.0,0.0,0.55,0.0,0.15,0.516,0.15,64.0
0.762,0.15,0.15,0.0,0.0,1.086,0.63,0.0,0.0,0.0,0.04,0.02,0.32,0.15,0.0,0.0,0.0,0.0,54.0
1.253,0.53,0.3,0.0,0.22,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.0,0.0,0.0,0.0,0.0,64.0
0.0,0.765,0.63,0.0,0.0,0.63,0.0,0.84,0.0,0.0,0.0,0.0,0.51,0.0,0.36,0.0,0.0,0.0,66.0
0.32,0.975,0.89,0.0,0.5,1.25,0.0,0.63,0.0,0.0,0.0,0.0,0.66,0.0,0.15,0.52,0.0,0.0,56.0
0.872,0.0,0.941,0.0,0.15,0.85,0.0,0.12,1.061,0.23,0.51,0.0,0.0,0.51,0.565,0.0,0.612,0.0,18.0
0.6,1.38,1.71,0.41,0.0,1.85,0.5,0.62,0.05,0.1,0.0,0.06,0.0,0.51,0.0,0.0,0.0,0.0,30.0
0.0,0.66,0.87,0.0,0.0,1.73,0.0,0.51,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.52,0.0,0.0,56.0
0.25,1.2551,0.75,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.16,0.0,72.0
0.11,0.93,1.37,0.0,0.0,0.0,0.3,0.32,0.52,0.14,0.0,0.0,0.32,0.15,0.0,0.0,0.16,0.0,42.0
0.77,0.0,0.846,0.0,0.11,0.5621,0.0,0.0,0.0,0.15,0.0,0.0,0.32,0.515,0.55,0.0,0.062,0.0,50.0
0.51,0.95,0.15,0.0,0.15,0.18,0.0,0.5,0.1,0.0,0.0,0.156,0.055,0.2,0.0,0.0,0.15,0.0,34.0
0.062,0.265,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.85,0.0,0.0,0.0,0.0,0.0,70.0
1.186,0.0,0.51,0.0,0.0,1.14,0.15,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
0.12,0.52,1.81,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,50.0
0.62,0.91,1.69,0.11,0.33,0.0,0.0,0.35,0.61,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,40.0
0.85,0.32,3.05,0.15,0.0,0.615,0.12,0.3,0.0,0.01,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,28.0
0.0,0.66,1.28,0.0,0.145,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,62.0
0.52,0.15,2.22,0.0,1.37,1.21,0.0,0.541,0.18,0.0,0.0,0.0,0.52,0.05,0.52,0.0,0.0,0.0,48.0
0.825,0.0,1.49,0.0,0.55,0.74,0.0,0.0,0.15,0.0,0.08,0.0,0.0,0.0,0.02,0.0,0.0,0.0,54.0
0.2,1.232,1.6,0.0,0.5665,0.61,0.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.656,48.0
0.49,0.44,2.16,0.36,0.78,0.85,0.0,0.55,0.562,0.0,0.0,0.0,0.15,0.0,0.63,0.0,0.0,0.0,58.0
0.495,0.0,1.46,0.0,0.4566,0.45,0.0,0.51,0.145,0.0,0.0,0.02,0.0,0.33,0.621,0.0,0.0,0.61,38.0
0.0,2.28,1.391,0.0,0.1,0.77,0.32,0.514,0.0,0.08,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,58.0
2.03,2.5415,0.48,0.51,0.0,0.0,0.0,0.7,0.0,0.15,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,62.0
0.32,2.041,1.18,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.064,0.0,0.15,0.0,0.0,0.0,0.0,46.0
0.0,2.64,0.0,0.0,0.0,2.13,0.52,0.51,0.0,0.15,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,48.0
1.45,1.315,0.36,0.0,0.6,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,64.0
0.51,1.031,1.27,0.62,0.0,0.25,0.45,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.5,0.0,0.0,0.0,64.0
0.0,0.52,0.51,0.0,0.45,0.63,0.0,0.85,0.0,0.0,0.0,0.0,0.045,0.0,0.51,0.0,0.0,0.0,60.0
1.48,1.34,0.99,0.0,0.585,0.711,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,0.11,0.015,0.0,0.0,0.0,64.0
1.765,0.0,1.82,0.15,0.956,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
0.552,0.0,1.35,0.0,0.345,0.0,0.65,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
0.78,0.62,1.35,0.51,0.0,0.21,0.0,0.84,0.0,0.62,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,44.0
1.015,0.0,0.78,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,86.0
1.23,0.0,0.85,0.0,0.0,0.0,0.855,1.02,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,82.0
1.73,0.51,1.48,0.15,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
0.11,0.87,0.15,0.0,0.12,0.11,0.11,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
0.41,0.32,0.0,0.2,0.0,0.23,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
0.26,0.3,0.0,0.0,0.65,0.32,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
0.0,0.0,0.32,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
0.32,0.1,0.32,0.0,0.0,0.63,0.0,0.32,0.0,0.0,0.0,0.0,0.04,0.0,0.15,0.0,0.0,0.0,82.0
0.0,0.29,0.11,0.32,0.0,0.3,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
0.242,0.33,0.14,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
0.0,0.1,0.0,0.0,0.15,0.15,0.0,0.41,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
0.0,0.11,0.0,0.0,0.1,0.42,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,82.0
0.15,0.0,0.0,0.0,0.0,0.37,0.0,0.17,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,84.0
0.25,0.52,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.0,84.0
0.0,0.0,0.0,0.45,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,76.0
0.0,0.42,0.07,0.015,1.53,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
0.0,0.0,0.721,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,84.0
0.0,0.0,0.0,0.0,0.3,0.0,0.26,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,78.0
0.77,0.3,0.0,0.0,0.0,0.51,0.0,0.21,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
0.51,0.0,0.0,0.35,0.6,0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,72.0
0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.04,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
0.1,0.2,0.0,0.5,0.0,0.521,0.0,0.36,0.0,0.1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,58.0
0.51,0.0,0.21,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
0.0,0.16,0.5,0.0,0.1,0.0,0.41,0.0,0.1,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
0.0,0.0,0.55,0.0,0.0,0.32,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
0.27,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
0.0,0.232,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
0.2,0.0,0.1,0.0,0.656,0.516,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
